catalog_id,name,aliases,kinds,confidence,gnu_libiconv_1_19,iconvex,coverage_status,implementation_disposition,wikipedia_source_ids,wikipedia_urls,all_source_ids,all_source_urls,statuses
ENC-0286,Code page 936 (IBM),,wikipedia_character_set_page,candidate,no,no,remaining,research_candidate,wikipedia:pageid 49785584,https://en.wikipedia.org/wiki/Code_page_936_%28IBM%29,wikipedia:pageid 49785584,https://en.wikipedia.org/wiki/Code_page_936_%28IBM%29,
ENC-0287,Code page 936 (Microsoft Windows),,wikipedia_character_set_page,candidate,no,no,remaining,research_candidate,wikipedia:pageid 2955551,https://en.wikipedia.org/wiki/Code_page_936_%28Microsoft_Windows%29,wikipedia:pageid 2955551,https://en.wikipedia.org/wiki/Code_page_936_%28Microsoft_Windows%29,
ENC-0288,Code page 942,,wikidata_codepage | wikipedia_character_set_page,medium,no,yes,implemented,implemented,wikipedia:pageid 49785466,https://en.wikipedia.org/wiki/Code_page_942,wikidata:Q25304954 | wikipedia:pageid 49785466,https://www.wikidata.org/wiki/Q25304954 | https://en.wikipedia.org/wiki/Code_page_942,
ENC-0290,Code page 950,,wikidata_dbcs | wikidata_doscodepage | wikidata_variablewidthcharacterencoding | wikidata_windowscodepage | wikipedia_character_set_page,medium,no,yes,implemented,implemented,wikipedia:pageid 2988645,https://en.wikipedia.org/wiki/Code_page_950,wikidata:Q5140107 | wikipedia:pageid 2988645,https://www.wikidata.org/wiki/Q5140107 | https://en.wikipedia.org/wiki/Code_page_950,
ENC-0291,Code page 951,,wikidata_codepage | wikipedia_character_set_page,medium,no,yes,implemented,implemented,wikipedia:pageid 51590742,https://en.wikipedia.org/wiki/Code_page_951,wikidata:Q28453953 | wikipedia:pageid 51590742,https://www.wikidata.org/wiki/Q28453953 | https://en.wikipedia.org/wiki/Code_page_951,
ENC-0292,Code page 952,,wikipedia_character_set_page,candidate,no,yes,implemented,implemented,wikipedia:pageid 56933581,https://en.wikipedia.org/wiki/Code_page_952,wikipedia:pageid 56933581,https://en.wikipedia.org/wiki/Code_page_952,
ENC-0293,Code page 953,,wikipedia_character_set_page,candidate,no,yes,implemented,implemented,wikipedia:pageid 56933585,https://en.wikipedia.org/wiki/Code_page_953,wikipedia:pageid 56933585,https://en.wikipedia.org/wiki/Code_page_953,
ENC-0294,Code page 954,,wikipedia_character_set_page,candidate,no,yes,implemented,implemented,wikipedia:pageid 54754915,https://en.wikipedia.org/wiki/Code_page_954,wikipedia:pageid 54754915,https://en.wikipedia.org/wiki/Code_page_954,
ENC-0295,Code page 955,,wikipedia_character_set_page,candidate,no,yes,implemented,implemented,wikipedia:pageid 56933583,https://en.wikipedia.org/wiki/Code_page_955,wikipedia:pageid 56933583,https://en.wikipedia.org/wiki/Code_page_955,
ENC-0296,Code page 970,,wikipedia_character_set_page,candidate,no,yes,implemented,implemented,wikipedia:pageid 56933662,https://en.wikipedia.org/wiki/Code_page_970,wikipedia:pageid 56933662,https://en.wikipedia.org/wiki/Code_page_970,
ENC-0297,Code page 971,,wikipedia_character_set_page,candidate,no,yes,implemented,implemented,wikipedia:pageid 67772679,https://en.wikipedia.org/wiki/Code_page_971,wikipedia:pageid 67772679,https://en.wikipedia.org/wiki/Code_page_971,
ENC-0298,Code page 991,,wikipedia_character_set_page,candidate,no,no,remaining,research_candidate,wikipedia:pageid 39210446,https://en.wikipedia.org/wiki/Code_page_991,wikipedia:pageid 39210446,https://en.wikipedia.org/wiki/Code_page_991,
ENC-0299,Code page 999,,wikipedia_character_set_page,candidate,no,no,remaining,research_candidate,wikipedia:pageid 50892829,https://en.wikipedia.org/wiki/Code_page_999,wikipedia:pageid 50892829,https://en.wikipedia.org/wiki/Code_page_999,
ENC-0301,Compatibility Encoding Scheme for UTF-16,,wikipedia_character_set_page,candidate,no,no,remaining,encoding_family,wikipedia:pageid 50619754,https://en.wikipedia.org/wiki/Compatibility_Encoding_Scheme_for_UTF-16,wikipedia:pageid 50619754,https://en.wikipedia.org/wiki/Compatibility_Encoding_Scheme_for_UTF-16,
ENC-0302,Compucolor II character set,,wikipedia_character_set_page,candidate,no,no,remaining,research_candidate,wikipedia:pageid 59332643,https://en.wikipedia.org/wiki/Compucolor_II_character_set,wikipedia:pageid 59332643,https://en.wikipedia.org/wiki/Compucolor_II_character_set,
ENC-0303,Cork encoding,8T | CORK | CORK-ENCODING | EC-ENCODING | T1 | T1 encoding | TeX T1 encoding | TEX-LATIN-1 | TEX-T1 | TEX-T1-CMAP-1.0J | TEX-T1-EC-GLYPH,font_glyph_encoding | wikidata_characterencoding | wikipedia_character_set_page,high,no,yes,implemented,implemented,wikipedia:pageid 7790359,https://en.wikipedia.org/wiki/Cork_encoding,wikidata:Q1133004 | wikipedia:pageid 7790359 | supplement:Cork encoding,https://www.wikidata.org/wiki/Q1133004 | https://en.wikipedia.org/wiki/Cork_encoding | https://www.tug.org/TUGboat/tb11-4/tb30ferguson.pdf,primary_source_exact_mapping
ENC-0413,CROSCII,,wikipedia_character_set_page,candidate,no,no,remaining,research_candidate,wikipedia:pageid 22341642,https://en.wikipedia.org/wiki/CROSCII,wikipedia:pageid 22341642,https://en.wikipedia.org/wiki/CROSCII,
ENC-0414,CS Indic character set,,wikipedia_character_set_page,candidate,no,no,remaining,research_candidate,wikipedia:pageid 61357173,https://en.wikipedia.org/wiki/CS_Indic_character_set,wikipedia:pageid 61357173,https://en.wikipedia.org/wiki/CS_Indic_character_set,
ENC-0419,CSX Indic character set,CSX+ Indic character set,wikipedia_character_set_page,candidate,no,no,remaining,research_candidate,wikipedia:pageid 61357290 | wikipedia:pageid 61357438,https://en.wikipedia.org/wiki/CSX_Indic_character_set | https://en.wikipedia.org/wiki/CSX%2B_Indic_character_set,wikipedia:pageid 61357290 | wikipedia:pageid 61357438,https://en.wikipedia.org/wiki/CSX_Indic_character_set | https://en.wikipedia.org/wiki/CSX%2B_Indic_character_set,
ENC-0427,DEC Hebrew,DEC-HEBREW | DEC-HEBREW-8 | DEC-HEBREW-8-BIT | DEC-HEBREW-8BIT,eight_bit_character_encoding | wikidata_codepage | wikipedia_character_set_page,high,no,yes,implemented,implemented,wikipedia:pageid 53198556,https://en.wikipedia.org/wiki/DEC_Hebrew,wikidata:Q28814802 | wikipedia:pageid 53198556 | supplement:DEC Hebrew,https://www.wikidata.org/wiki/Q28814802 | https://en.wikipedia.org/wiki/DEC_Hebrew | https://www.bitsavers.org/pdf/dec/_Books/_Digital_Press/Kennelly_Digital_Guide_To_Developing_International_Software_1991.pdf,vendor_manual
ENC-0428,DEC Radix-50,DEC RADIX 50 | DEC-RADIX-50 | DEC-RADIX-50-16BE | DEC-RADIX-50-16LE | DEC-RADIX-50-18BIT | DEC-RADIX-50-18BIT-24BE | DEC-RADIX-50-18BIT-24LE | DEC-RADIX-50-36BIT | DEC-RADIX-50-36BIT-40BE | DEC-RADIX-50-36BIT-40LE | DEC-SQUOZE | MOD40 | PDP-10-RADIX-50 | PDP-11-RAD50 | PDP-15-RADIX-50 | PDP-9-RADIX-50 | RAD50 | RADIX-50 | SQUOZE,packed_legacy_character_code | wikidata_characterencoding | wikipedia_character_set_page,high,no,yes,implemented,implemented,wikipedia:pageid 2183554,https://en.wikipedia.org/wiki/DEC_RADIX_50,wikidata:Q580875 | wikipedia:pageid 2183554 | supplement:DEC Radix-50,https://www.wikidata.org/wiki/Q580875 | https://en.wikipedia.org/wiki/DEC_RADIX_50 | https://www.bitsavers.org/pdf/dec/pdp11/rt11/v4.0_Mar80/4_fortran/DEC-11-LFLRA_FORTRAN_Language_Reference_Manual_Jun77.pdf | https://www.bitsavers.org/pdf/dec/pdp9/DEC-9A-GUAB-D_UTILITIES.pdf | https://bitsavers.org/pdf/dec/pdp10/TOPS10_softwareNotebooks/vol13/AA-C780C-TB_Macro_Assembler_Reference_Manual_Apr78.pdf,vendor_manual
ENC-0433,DEC-MCS,csDECMCS | dec | DECMCS | Multinational Character Set,glibc_gconv_codec | iana_registered_charset | rfc1345_charset | vendor_8bit_set | wikidata_characterencoding | wikipedia_character_set_page,high,no,yes,implemented,implemented,wikipedia:pageid 310033,https://en.wikipedia.org/wiki/Multinational_Character_Set,iana:MIBenum 2008 | glibc:DEC-MCS | rfc1345:DEC-MCS | kermit:DEC-MCS | wikidata:Q1152919 | wikipedia:pageid 310033,https://www.iana.org/assignments/character-sets/character-sets.xhtml | https://sourceware.org/glibc/manual/latest/html_node/Generic-Charset-Conversion.html | https://www.rfc-editor.org/rfc/rfc1345.html | https://www.kermitproject.org/k95charsets.html | https://www.wikidata.org/wiki/Q1152919 | https://en.wikipedia.org/wiki/Multinational_Character_Set,glibc_current_source | historical_registry | legacy_implementation
ENC-0434,DEC-SPECIAL,DEC Special Graphics | DEC Special Graphics character set | DEC-SPECIAL-GR | DEC-SPECIAL-GRAPHIC | DEC-SPECIAL-GRAPHIC-GR | DEC-SPECIAL-GRAPHICS | DEC-SPECIAL-GRAPHICS-GR | VT100-GRAPHICS | VT100-LINE-DRAWING,terminal_glyph_set | wikidata_characterencoding | wikipedia_character_set_page,high,no,yes,implemented,implemented,wikipedia:pageid 54329742,https://en.wikipedia.org/wiki/DEC_Special_Graphics,kermit:DEC-SPECIAL | wikidata:Q28600467 | wikipedia:pageid 54329742 | supplement:DEC Special Graphics,https://www.kermitproject.org/k95charsets.html | https://www.wikidata.org/wiki/Q28600467 | https://en.wikipedia.org/wiki/DEC_Special_Graphics | https://bitsavers.org/pdf/dec/terminal/vt340/EK-VT3XX-TP-002_VT330_VT340_Text_Programming_198805.pdf,legacy_implementation | vendor_manual
ENC-0435,DEC-TECHNICAL,DEC Technical Character Set | DEC-TECHNICAL-CHARACTER-SET | DEC-TECHNICAL-CHARACTER-SET-GR | DEC-TECHNICAL-GR | VT300-TECHNICAL | VT300-TECHNICAL-GR,terminal_glyph_set | wikidata_characterencoding | wikipedia_character_set_page,high,no,yes,implemented,implemented,wikipedia:pageid 54344958,https://en.wikipedia.org/wiki/DEC_Technical_Character_Set,kermit:DEC-TECHNICAL | wikidata:Q30694350 | wikipedia:pageid 54344958 | supplement:DEC Technical Character Set,https://www.kermitproject.org/k95charsets.html | https://www.wikidata.org/wiki/Q30694350 | https://en.wikipedia.org/wiki/DEC_Technical_Character_Set | https://bitsavers.org/pdf/dec/terminal/vt340/EK-VT3XX-TP-002_VT330_VT340_Text_Programming_198805.pdf,legacy_implementation | vendor_manual
ENC-0438,DG-INTERNATIONAL,DG International,vendor_8bit_set | wikidata_characterencoding | wikipedia_character_set_page,medium,no,yes,implemented,implemented,wikipedia:pageid 53256517,https://en.wikipedia.org/wiki/DG_International,kermit:DG-INTERNATIONAL | wikidata:Q30592414 | wikipedia:pageid 53256517,https://www.kermitproject.org/k95charsets.html | https://www.wikidata.org/wiki/Q30592414 | https://en.wikipedia.org/wiki/DG_International,legacy_implementation
ENC-0442,Digital encoding of APL symbols,,wikipedia_character_set_page,candidate,no,no,remaining,research_candidate,wikipedia:pageid 24955657,https://en.wikipedia.org/wiki/Digital_encoding_of_APL_symbols,wikipedia:pageid 24955657,https://en.wikipedia.org/wiki/Digital_encoding_of_APL_symbols,
ENC-0443,DIN 66303,,wikipedia_character_set_page,candidate,no,no,remaining,research_candidate,wikipedia:pageid 66458011,https://en.wikipedia.org/wiki/DIN_66303,wikipedia:pageid 66458011,https://en.wikipedia.org/wiki/DIN_66303,
ENC-0444,DIN 91379,,wikipedia_character_set_page,candidate,no,no,remaining,research_candidate,wikipedia:pageid 70348251,https://en.wikipedia.org/wiki/DIN_91379,wikipedia:pageid 70348251,https://en.wikipedia.org/wiki/DIN_91379,
ENC-0445,DIN_66003,csISO21German | de | DIN 66003 | GERMAN | iso-ir-21 | ISO646-DE,glibc_gconv_codec | iana_registered_charset | national_replacement_set | rfc1345_charset | wikidata_codepage | wikipedia_character_set_page,high,no,yes,implemented,implemented,wikipedia:pageid 49798801,https://en.wikipedia.org/wiki/DIN_66003,iana:MIBenum 24 | glibc:DIN_66003 | rfc1345:DIN_66003 | kermit:GERMAN | wikidata:Q1153802 | wikipedia:pageid 49798801,https://www.iana.org/assignments/character-sets/character-sets.xhtml | https://sourceware.org/glibc/manual/latest/html_node/Generic-Charset-Conversion.html | https://www.rfc-editor.org/rfc/rfc1345.html | https://www.kermitproject.org/k95charsets.html | https://www.wikidata.org/wiki/Q1153802 | https://en.wikipedia.org/wiki/DIN_66003,glibc_current_source | historical_registry | legacy_implementation
ENC-0447,DKOI,,wikipedia_character_set_page,candidate,no,no,remaining,research_candidate,wikipedia:pageid 56530611,https://en.wikipedia.org/wiki/DKOI,wikipedia:pageid 56530611,https://en.wikipedia.org/wiki/DKOI,
ENC-0455,EBCDIC,,historical_information_system_encoding | wikidata_characterencoding | wikipedia_character_set_page,medium,no,no,remaining,encoding_family,wikipedia:pageid 9773,https://en.wikipedia.org/wiki/EBCDIC,wikidata:Q627945 | wikipedia_historical:EBCDIC | wikipedia:pageid 9773,https://www.wikidata.org/wiki/Q627945 | https://en.wikipedia.org/wiki/List_of_information_system_character_sets | https://en.wikipedia.org/wiki/EBCDIC,historical_inventory
ENC-0475,EBU Latin,,wikipedia_character_set_page,candidate,no,no,remaining,research_candidate,wikipedia:pageid 82218481,https://en.wikipedia.org/wiki/EBU_Latin,wikipedia:pageid 82218481,https://en.wikipedia.org/wiki/EBU_Latin,
ENC-0476,ECMA-1,,wikipedia_character_set_page,candidate,no,yes,implemented,implemented,wikipedia:pageid 52401768,https://en.wikipedia.org/wiki/ECMA-1,wikipedia:pageid 52401768,https://en.wikipedia.org/wiki/ECMA-1,
ENC-0477,ECMA-121,,wikipedia_character_set_page,candidate,no,no,remaining,research_candidate,wikipedia:pageid 53203221,https://en.wikipedia.org/wiki/ECMA-121,wikipedia:pageid 53203221,https://en.wikipedia.org/wiki/ECMA-121,
ENC-0480,ECMA-6,,historical_information_system_encoding | wikipedia_character_set_page,medium,no,no,remaining,encoding_family,wikipedia:pageid 50662940,https://en.wikipedia.org/wiki/ECMA-6,wikipedia_historical:ECMA-6 | wikipedia:pageid 50662940,https://en.wikipedia.org/wiki/List_of_information_system_character_sets | https://en.wikipedia.org/wiki/ECMA-6,historical_inventory
ENC-0481,ECMA-94,,wikipedia_character_set_page,candidate,no,no,remaining,research_candidate,wikipedia:pageid 51221074,https://en.wikipedia.org/wiki/ECMA-94,wikipedia:pageid 51221074,https://en.wikipedia.org/wiki/ECMA-94,
ENC-0491,Extended ASCII,,wikipedia_character_set_page,candidate,no,no,remaining,research_candidate,wikipedia:pageid 18950011,https://en.wikipedia.org/wiki/Extended_ASCII,wikipedia:pageid 18950011,https://en.wikipedia.org/wiki/Extended_ASCII,
ENC-0494,Extended Latin-8,EVERTYPE-2001-LATIN-8-EXTENDED,source_qualified_single_byte_character_encoding | wikipedia_character_set_page,high,no,yes,implemented,implemented,wikipedia:pageid 53321280,https://en.wikipedia.org/wiki/Extended_Latin-8,wikipedia:pageid 53321280 | supplement:Extended Latin-8,https://en.wikipedia.org/wiki/Extended_Latin-8 | https://www.evertype.com/standards/mappings/pc/LATIN8EX.TXT,pinned_source_mapping_exact
ENC-0495,Extended Unix Code,,wikipedia_character_set_page,candidate,no,no,remaining,research_candidate,wikipedia:pageid 546341,https://en.wikipedia.org/wiki/Extended_Unix_Code,wikipedia:pageid 546341,https://en.wikipedia.org/wiki/Extended_Unix_Code,
ENC-0499,Fieldata,,historical_information_system_encoding | wikidata_characterencoding | wikipedia_character_set_page,medium,no,no,remaining,encoding_family,wikipedia:pageid 383855,https://en.wikipedia.org/wiki/Fieldata,wikidata:Q1411578 | wikipedia_historical:FIELDATA | wikipedia:pageid 383855,https://www.wikidata.org/wiki/Q1411578 | https://en.wikipedia.org/wiki/List_of_information_system_character_sets | https://en.wikipedia.org/wiki/Fieldata,historical_inventory
ENC-0500,File System Safe UCS Transformation Format,,wikipedia_character_set_page,candidate,no,no,remaining,research_candidate,wikipedia:pageid 50619689,https://en.wikipedia.org/wiki/File_System_Safe_UCS_Transformation_Format,wikipedia:pageid 50619689,https://en.wikipedia.org/wiki/File_System_Safe_UCS_Transformation_Format,
ENC-0502,FOCAL character set,,wikipedia_character_set_page,candidate,no,no,remaining,research_candidate,wikipedia:pageid 56210570,https://en.wikipedia.org/wiki/FOCAL_character_set,wikipedia:pageid 56210570,https://en.wikipedia.org/wiki/FOCAL_character_set,
ENC-0504,FSS-UTF,,wikipedia_character_set_page,candidate,no,no,remaining,research_candidate,wikipedia:pageid 36941603,https://en.wikipedia.org/wiki/FSS-UTF,wikipedia:pageid 36941603,https://en.wikipedia.org/wiki/FSS-UTF,
ENC-0505,GB 12052,,wikidata_characterencoding | wikidata_codedcharacterset | wikipedia_character_set_page,medium,no,no,remaining,codec_gap,wikipedia:pageid 65439469,https://en.wikipedia.org/wiki/GB_12052,wikidata:Q9363228 | wikipedia:pageid 65439469,https://www.wikidata.org/wiki/Q9363228 | https://en.wikipedia.org/wiki/GB_12052,
ENC-0506,GB 12345,,wikidata_codedcharacterset | wikipedia_character_set_page,medium,no,no,remaining,codec_gap,wikipedia:pageid 70740645,https://en.wikipedia.org/wiki/GB_12345,wikidata:Q10847246 | wikipedia:pageid 70740645,https://www.wikidata.org/wiki/Q10847246 | https://en.wikipedia.org/wiki/GB_12345,
ENC-0519,GCCS (character set),,wikipedia_character_set_page,candidate,no,no,remaining,research_candidate,wikipedia:pageid 52504751,https://en.wikipedia.org/wiki/GCCS_%28character_set%29,wikipedia:pageid 52504751,https://en.wikipedia.org/wiki/GCCS_%28character_set%29,
ENC-0521,GEM character set,,wikipedia_character_set_page,candidate,no,no,remaining,research_candidate,wikipedia:pageid 52866923,https://en.wikipedia.org/wiki/GEM_character_set,wikipedia:pageid 52866923,https://en.wikipedia.org/wiki/GEM_character_set,
ENC-0525,GOST 10859,,historical_information_system_encoding | wikipedia_character_set_page,medium,no,no,remaining,encoding_family,wikipedia:pageid 11646457,https://en.wikipedia.org/wiki/GOST_10859,wikipedia_historical:GOST 10859 | wikipedia:pageid 11646457,https://en.wikipedia.org/wiki/List_of_information_system_character_sets | https://en.wikipedia.org/wiki/GOST_10859,historical_inventory
ENC-0527,Government Chinese Character Set,,wikipedia_character_set_page,candidate,no,no,remaining,research_candidate,wikipedia:pageid 3300720,https://en.wikipedia.org/wiki/Government_Chinese_Character_Set,wikipedia:pageid 3300720,https://en.wikipedia.org/wiki/Government_Chinese_Character_Set,
ENC-0535,greek7,csISO88Greek7 | ELOT 927 | iso-ir-88,glibc_gconv_codec | iana_registered_charset | rfc1345_charset | wikidata_characterencoding | wikipedia_character_set_page,high,no,yes,implemented,implemented,wikipedia:pageid 54265514,https://en.wikipedia.org/wiki/ELOT_927,iana:MIBenum 64 | glibc:GREEK7 | rfc1345:greek7 | wikidata:Q35146256 | wikipedia:pageid 54265514,https://www.iana.org/assignments/character-sets/character-sets.xhtml | https://sourceware.org/glibc/manual/latest/html_node/Generic-Charset-Conversion.html | https://www.rfc-editor.org/rfc/rfc1345.html | https://www.wikidata.org/wiki/Q35146256 | https://en.wikipedia.org/wiki/ELOT_927,glibc_current_source | historical_registry
ENC-0537,GSM 03.38,3GPP TS 23.038 | GSM 7-bit default alphabet,telecom_character_encoding | wikidata_characterencoding | wikipedia_character_set_page,high,no,yes,implemented,implemented,wikipedia:pageid 23752827,https://en.wikipedia.org/wiki/GSM_03.38,wikidata:Q1441241 | wikipedia:pageid 23752827 | supplement:GSM 03.38,https://www.wikidata.org/wiki/Q1441241 | https://en.wikipedia.org/wiki/GSM_03.38 | https://www.etsi.org/deliver/etsi_ts/123000_123099/123038/19.00.00_60/ts_123038v190000p.pdf,official_specification
ENC-0540,Hardware code page,,wikipedia_character_set_page,candidate,no,no,remaining,research_candidate,wikipedia:pageid 39171547,https://en.wikipedia.org/wiki/Hardware_code_page,wikipedia:pageid 39171547,https://en.wikipedia.org/wiki/Hardware_code_page,
ENC-0541,HEBREW-7,DEC-7-BIT-HEBREW | DEC-HEBREW-7 | DEC-HEBREW-7BIT | SI 960 | SI-960 | SI960,national_replacement_set | seven_bit_character_encoding | wikidata_characterencoding | wikipedia_character_set_page,high,no,yes,implemented,implemented,wikipedia:pageid 38986175,https://en.wikipedia.org/wiki/SI_960,kermit:HEBREW-7 | wikidata:Q17081980 | wikipedia:pageid 38986175 | supplement:SI 960,https://www.kermitproject.org/k95charsets.html | https://www.wikidata.org/wiki/Q17081980 | https://en.wikipedia.org/wiki/SI_960 | https://www.bitsavers.org/pdf/dec/_Books/_Digital_Press/Kennelly_Digital_Guide_To_Developing_International_Software_1991.pdf,legacy_implementation | vendor_manual
ENC-0547,Hong Kong Supplementary Character Set,,wikipedia_character_set_page,candidate,no,no,remaining,research_candidate,wikipedia:pageid 685827,https://en.wikipedia.org/wiki/Hong_Kong_Supplementary_Character_Set,wikipedia:pageid 685827,https://en.wikipedia.org/wiki/Hong_Kong_Supplementary_Character_Set,
ENC-0548,HP calculator character sets,,wikipedia_character_set_page,candidate,no,no,remaining,research_candidate,wikipedia:pageid 51287359,https://en.wikipedia.org/wiki/HP_calculator_character_sets,wikipedia:pageid 51287359,https://en.wikipedia.org/wiki/HP_calculator_character_sets,
ENC-0549,HP Roman,,wikipedia_character_set_page,candidate,no,no,remaining,research_candidate,wikipedia:pageid 23752603,https://en.wikipedia.org/wiki/HP_Roman,wikipedia:pageid 23752603,https://en.wikipedia.org/wiki/HP_Roman,
ENC-0550,HP Roman Extension,,wikipedia_character_set_page,candidate,no,no,remaining,research_candidate,wikipedia:pageid 51294990,https://en.wikipedia.org/wiki/HP_Roman_Extension,wikipedia:pageid 51294990,https://en.wikipedia.org/wiki/HP_Roman_Extension,
ENC-0559,HP-ROMAN9,HP Roman-9 | HPROMAN9 | R9 | ROMAN9,glibc_gconv_codec | wikipedia_character_set_page,high,no,yes,implemented,implemented,wikipedia:pageid 51286929,https://en.wikipedia.org/wiki/HP_Roman-9,glibc:HP-ROMAN9 | wikipedia:pageid 51286929,https://sourceware.org/glibc/manual/latest/html_node/Generic-Charset-Conversion.html | https://en.wikipedia.org/wiki/HP_Roman-9,glibc_current_source
ENC-0565,IA5 (character encoding),IA5,wikipedia_character_set_page,candidate,no,yes,implemented,implemented,wikipedia:pageid 50806583,https://en.wikipedia.org/wiki/IA5_%28character_encoding%29,wikipedia:pageid 50806583,https://en.wikipedia.org/wiki/IA5_%28character_encoding%29,
ENC-0964,Ideographic Research Group,,wikipedia_character_set_page,candidate,no,no,remaining,research_candidate,wikipedia:pageid 1581861,https://en.wikipedia.org/wiki/Ideographic_Research_Group,wikipedia:pageid 1581861,https://en.wikipedia.org/wiki/Ideographic_Research_Group,
ENC-0965,IEC_P27-1,csISO143IECP271 | IEC-P27-1 | IEC_P271 | iso-ir-143,glibc_gconv_codec | iana_registered_charset | rfc1345_charset | wikipedia_character_set_page,high,no,yes,implemented,implemented,wikipedia:pageid 54548872,https://en.wikipedia.org/wiki/IEC-P27-1,iana:MIBenum 88 | glibc:IEC_P27-1 | rfc1345:IEC_P27-1 | wikipedia:pageid 54548872,https://www.iana.org/assignments/character-sets/character-sets.xhtml | https://sourceware.org/glibc/manual/latest/html_node/Generic-Charset-Conversion.html | https://www.rfc-editor.org/rfc/rfc1345.html | https://en.wikipedia.org/wiki/IEC-P27-1,glibc_current_source | historical_registry
ENC-0967,Indian Script Code for Information Interchange,ISCII | ISCII-91,legacy_indic_encoding | wikidata_characterencoding | wikipedia_character_set_page,medium,no,yes,implemented,implemented,wikipedia:pageid 533706,https://en.wikipedia.org/wiki/Indian_Script_Code_for_Information_Interchange,wikidata:Q1661279 | wikipedia:pageid 533706 | supplement:Indian Script Code for Information Interchange,https://www.wikidata.org/wiki/Q1661279 | https://en.wikipedia.org/wiki/Indian_Script_Code_for_Information_Interchange,historical_standard
ENC-0969,INIS character set,,wikipedia_character_set_page,candidate,no,yes,implemented,implemented,wikipedia:pageid 54551850,https://en.wikipedia.org/wiki/INIS_character_set,wikipedia:pageid 54551850,https://en.wikipedia.org/wiki/INIS_character_set,
ENC-0973,INIS-8,csISO50INIS8 | INIS8 | iso-ir-50,glibc_gconv_codec | iana_registered_charset | rfc1345_charset | wikipedia_character_set_page,high,no,yes,implemented,implemented,wikipedia:pageid 54552145,https://en.wikipedia.org/wiki/INIS-8,iana:MIBenum 52 | glibc:INIS-8 | rfc1345:INIS-8 | wikipedia:pageid 54552145,https://www.iana.org/assignments/character-sets/character-sets.xhtml | https://sourceware.org/glibc/manual/latest/html_node/Generic-Charset-Conversion.html | https://www.rfc-editor.org/rfc/rfc1345.html | https://en.wikipedia.org/wiki/INIS-8,glibc_current_source | historical_registry
ENC-0975,International Alphabet No. 5,,wikipedia_character_set_page,candidate,no,yes,implemented,implemented,wikipedia:pageid 32184698,https://en.wikipedia.org/wiki/International_Alphabet_No._5,wikipedia:pageid 32184698,https://en.wikipedia.org/wiki/International_Alphabet_No._5,
ENC-0977,International Reference Alphabet,,wikipedia_character_set_page,candidate,no,no,remaining,research_candidate,wikipedia:pageid 32184690,https://en.wikipedia.org/wiki/International_Reference_Alphabet,wikipedia:pageid 32184690,https://en.wikipedia.org/wiki/International_Reference_Alphabet,
ENC-0978,International Telegraph Alphabet No. 1,,wikipedia_character_set_page,candidate,no,yes,implemented,implemented,wikipedia:pageid 22661027,https://en.wikipedia.org/wiki/International_Telegraph_Alphabet_No._1,wikipedia:pageid 22661027,https://en.wikipedia.org/wiki/International_Telegraph_Alphabet_No._1,
ENC-0979,International Telegraph Alphabet No. 2,,wikipedia_character_set_page,candidate,no,yes,implemented,implemented,wikipedia:pageid 35392385,https://en.wikipedia.org/wiki/International_Telegraph_Alphabet_No._2,wikipedia:pageid 35392385,https://en.wikipedia.org/wiki/International_Telegraph_Alphabet_No._2,
ENC-0980,International Telegraph Alphabet No. 3,,wikipedia_character_set_page,candidate,no,yes,implemented,implemented,wikipedia:pageid 53554842,https://en.wikipedia.org/wiki/International_Telegraph_Alphabet_No._3,wikipedia:pageid 53554842,https://en.wikipedia.org/wiki/International_Telegraph_Alphabet_No._3,
ENC-0983,IRA (character encoding),IRA,wikipedia_character_set_page,candidate,no,yes,implemented,implemented,wikipedia:pageid 50806582,https://en.wikipedia.org/wiki/IRA_%28character_encoding%29,wikipedia:pageid 50806582,https://en.wikipedia.org/wiki/IRA_%28character_encoding%29,
ENC-0984,Iran System encoding,,wikipedia_character_set_page,candidate,no,no,remaining,research_candidate,wikipedia:pageid 5209052,https://en.wikipedia.org/wiki/Iran_System_encoding,wikipedia:pageid 5209052,https://en.wikipedia.org/wiki/Iran_System_encoding,
ENC-0997,ISO 10585,,wikipedia_character_set_page,candidate,no,no,remaining,research_candidate,wikipedia:pageid 17136645,https://en.wikipedia.org/wiki/ISO_10585,wikipedia:pageid 17136645,https://en.wikipedia.org/wiki/ISO_10585,
ENC-0998,ISO 5426,,wikipedia_character_set_page,candidate,no,yes,implemented,implemented,wikipedia:pageid 54385770,https://en.wikipedia.org/wiki/ISO_5426,wikipedia:pageid 54385770,https://en.wikipedia.org/wiki/ISO_5426,
ENC-0999,ISO 6438,,wikidata_characterencoding | wikipedia_character_set_page,medium,no,yes,implemented,implemented,wikipedia:pageid 8604469,https://en.wikipedia.org/wiki/ISO_6438,wikidata:Q1015387 | wikipedia:pageid 8604469,https://www.wikidata.org/wiki/Q1015387 | https://en.wikipedia.org/wiki/ISO_6438,
ENC-1014,ISO IR-68,ISO-IR-68,wikidata_aplcodepage | wikipedia_character_set_page,medium,no,yes,implemented,implemented,wikipedia:pageid 54332654,https://en.wikipedia.org/wiki/ISO-IR-68,wikidata:Q30688881 | wikipedia:pageid 54332654,https://www.wikidata.org/wiki/Q30688881 | https://en.wikipedia.org/wiki/ISO-IR-68,
